"Deal ID","Deal Name","Category","Sub Category","Supplier Name","Supplier Product Code","EAN No.","MPN","Product Name","Supplier Category","Supplier Subcategory","Long description","Web product name","ETIM Class No","Colour","Material","Finish","Attribute 1 Title","Attribute 1","Attribute 2 Title","Attribute 2","Attribute 3 Title","Attribute 3","Attribute 4 Title","Attribute 4","Attribute 5 Title","Attribute 5","Feature 1","Feature 2","Feature 3","Feature 4","Feature 5","Environmental text","Keywords","Alternative products","Linked products","Marketing Completeness","Image Url"
46111,"Precast Concrete Pipes & Manholes","3. Civils & Landscaping","Concrete Pipe and Rings","FP McCann Ltd","PRE RING 1200X0500S4 WW",,"5197","P10 Man Ring 1200x0500mm SR4  Wide Wall","Concrete Drainage","n/a",,"Precast Concrete Wide Wall Manhole Ring","n/a","Grey","Precast Concrete","Concrete","Chemical Resistance","DC4","Low Carbon","More environmentally friendly than a traditional system, almost 40% less carbon emitted during the concrete casting process","Safety","Significant reduction in health and safety risks associated with using precast concrete","Cost Effective","Greater cost savings associated with using precast concrete over a traditional system","N/A","N/A","Quick and easy installation","No concrete backfill required, in accordance with ‘Sewers for Adoption’ 7th edition","N/A","N/A","N/A",,"Concrete, Drainage, Precast",,,68.75,"MCCANN-CR-1200X500-WW-DS.jpg"
46111,"Precast Concrete Pipes & Manholes","3. Civils & Landscaping","Concrete Pipe and Rings","FP McCann Ltd","PRE RING 1200X0750S4 WW",,"5198","P10 Man Ring 1200x0750mm SR4  Wide Wall","Concrete Drainage","n/a",,"Precast Concrete Wide Wall Manhole Ring","n/a","Grey","Precast Concrete","Concrete","Chemical Resistance","DC4","Low Carbon","More environmentally friendly than a traditional system, almost 40% less carbon emitted during the concrete casting process","Safety","Significant reduction in health and safety risks associated with using precast concrete","Cost Effective","Greater cost savings associated with using precast concrete over a traditional system","N/A","N/A","Quick and easy installation","No concrete backfill required, in accordance with ‘Sewers for Adoption’ 7th edition","N/A","N/A","N/A",,"Concrete, Drainage, Precast",,,68.75,"MCCANN-CR-1200X750-WW.jpg"
46111,"Precast Concrete Pipes & Manholes","3. Civils & Landscaping","Concrete Pipe and Rings","FP McCann Ltd","PRE RING 1200X1000 DS WW",,"5195","P10 Man Ring 1200x1000mm Wide Wall D/STEP","Concrete Drainage","n/a",,"Precast Concrete Wide Wall Manhole Ring","n/a","Grey","Precast Concrete","Concrete","Chemical Resistance","DC4","Low Carbon","More environmentally friendly than a traditional system, almost 40% less carbon emitted during the concrete casting process","Safety","Significant reduction in health and safety risks associated with using precast concrete","Cost Effective","Greater cost savings associated with using precast concrete over a traditional system","N/A","N/A","Quick and easy installation","No concrete backfill required, in accordance with ‘Sewers for Adoption’ 7th edition","N/A","N/A","N/A",,"Concrete, Drainage, Precast",,,68.75,
46111,"Precast Concrete Pipes & Manholes","3. Civils & Landscaping","Concrete Pipe and Rings","FP McCann Ltd","PRE RING 1200X250 DS WW",,"5192","P10 Man Ring 1200x0250mm Wide Wall D/STEP","Concrete Drainage","n/a",,"Precast Concrete Wide Wall Manhole Ring","n/a","Grey","Precast Concrete","Concrete","Chemical Resistance","DC4","Low Carbon","More environmentally friendly than a traditional system, almost 40% less carbon emitted during the concrete casting process","Safety","Significant reduction in health and safety risks associated with using precast concrete","Cost Effective","Greater cost savings associated with using precast concrete over a traditional system","N/A","N/A","Quick and easy installation","No concrete backfill required, in accordance with ‘Sewers for Adoption’ 7th edition","N/A","N/A","N/A",,"Concrete, Drainage, Precast",,,68.75,
46111,"Precast Concrete Pipes & Manholes","3. Civils & Landscaping","Concrete Pipe and Rings","FP McCann Ltd","PRE RING 1200X500 DS WW",,"5193","P10 Man Ring 1200x0500mm Wide Wall D/STEP","Concrete Drainage","n/a",,"Precast Concrete Wide Wall Manhole Ring","n/a","Grey","Precast Concrete","Concrete","Chemical Resistance","DC4","Low Carbon","More environmentally friendly than a traditional system, almost 40% less carbon emitted during the concrete casting process","Safety","Significant reduction in health and safety risks associated with using precast concrete","Cost Effective","Greater cost savings associated with using precast concrete over a traditional system","N/A","N/A","Quick and easy installation","No concrete backfill required, in accordance with ‘Sewers for Adoption’ 7th edition","N/A","N/A","N/A",,"Concrete, Drainage, Precast",,,68.75,
46111,"Precast Concrete Pipes & Manholes","3. Civils & Landscaping","Concrete Pipe and Rings","FP McCann Ltd","PRE RING 1200X750 DS WW",,"5194","P10 Man Ring 1200x0750mm Wide Wall D/STEP","Concrete Drainage","n/a",,"Precast Concrete Wide Wall Manhole Ring","n/a","Grey","Precast Concrete","Concrete","Chemical Resistance","DC4","Low Carbon","More environmentally friendly than a traditional system, almost 40% less carbon emitted during the concrete casting process","Safety","Significant reduction in health and safety risks associated with using precast concrete","Cost Effective","Greater cost savings associated with using precast concrete over a traditional system","N/A","N/A","Quick and easy installation","No concrete backfill required, in accordance with ‘Sewers for Adoption’ 7th edition","N/A","N/A","N/A",,"Concrete, Drainage, Precast",,,68.75,
46111,"Precast Concrete Pipes & Manholes","3. Civils & Landscaping","Concrete Pipe and Rings","FP McCann Ltd","PRE RING 1500X1000 S4 WW",,"6125","P10 Man Ring 1500x1000mm SR4 Wide Wall","Concrete Drainage","n/a",,"Precast Concrete Wide Wall Manhole Ring","n/a","Grey","Precast Concrete","Concrete","Chemical Resistance","DC4","Low Carbon","More environmentally friendly than a traditional system, almost 40% less carbon emitted during the concrete casting process","Safety","Significant reduction in health and safety risks associated with using precast concrete","Cost Effective","Greater cost savings associated with using precast concrete over a traditional system","N/A","N/A","Quick and easy installation","No concrete backfill required, in accordance with ‘Sewers for Adoption’ 7th edition","N/A","N/A","N/A",,"Concrete, Drainage, Precast",,,68.75,
46111,"Precast Concrete Pipes & Manholes","3. Civils & Landscaping","Concrete Pipe and Rings","FP McCann Ltd","PRE RING 1500X1000 DS WW",,"5822","P10 Man Ring 1500x1000mm Wide Wall D/Step","Concrete Drainage","n/a",,"Precast Concrete Wide Wall Manhole Ring","n/a","Grey","Precast Concrete","Concrete","Chemical Resistance","DC4","Low Carbon","More environmentally friendly than a traditional system, almost 40% less carbon emitted during the concrete casting process","Safety","Significant reduction in health and safety risks associated with using precast concrete","Cost Effective","Greater cost savings associated with using precast concrete over a traditional system","N/A","N/A","Quick and easy installation","No concrete backfill required, in accordance with ‘Sewers for Adoption’ 7th edition","N/A","N/A","N/A",,"Concrete, Drainage, Precast",,,68.75,"MCCANN-CR-1500X1000-4-RUNGDOUBLE-STEP-WW.jpg"
46111,"Precast Concrete Pipes & Manholes","3. Civils & Landscaping","Concrete Pipe and Rings","FP McCann Ltd","PRE RING 1500X750 DS WW",,"5823","P10 Man Ring 1500x750 Wide Wall D/Step","Concrete Drainage","n/a",,"Precast Concrete Wide Wall Manhole Ring","n/a","Grey","Precast Concrete","Concrete","Chemical Resistance","DC4","Low Carbon","More environmentally friendly than a traditional system, almost 40% less carbon emitted during the concrete casting process","Safety","Significant reduction in health and safety risks associated with using precast concrete","Cost Effective","Greater cost savings associated with using precast concrete over a traditional system","N/A","N/A","Quick and easy installation","No concrete backfill required, in accordance with ‘Sewers for Adoption’ 7th edition","N/A","N/A","N/A",,"Concrete, Drainage, Precast",,,68.75,"MCCANN-CR-1500X750-3-RUNGDOUBLE-STEP-WW.jpg"
46111,"Precast Concrete Pipes & Manholes","3. Civils & Landscaping","Concrete Pipe and Rings","FP McCann Ltd","PRE RING 1500X500 DS WW",,"5824","P10 Man Ring 1500X0500mm Wide Wall D/Step","Concrete Drainage","n/a",,"Precast Concrete Wide Wall Manhole Ring","n/a","Grey","Precast Concrete","Concrete","Chemical Resistance","DC4","Low Carbon","More environmentally friendly than a traditional system, almost 40% less carbon emitted during the concrete casting process","Safety","Significant reduction in health and safety risks associated with using precast concrete","Cost Effective","Greater cost savings associated with using precast concrete over a traditional system","N/A","N/A","Quick and easy installation","No concrete backfill required, in accordance with ‘Sewers for Adoption’ 7th edition","N/A","N/A","N/A",,"Concrete, Drainage, Precast",,,68.75,"MCCANN-CR-1500X500-2-RUNGDOUBLE-STEP-WW.jpg"
46111,"Precast Concrete Pipes & Manholes","3. Civils & Landscaping","Concrete Pipe and Rings","FP McCann Ltd","PRE RING 1500X500 S4 WW",,"6124","P10 Man Ring 1500x0500mm Wide Wall S4","Concrete Drainage","n/a",,"Precast Concrete Wide Wall Manhole Ring","n/a","Grey","Precast Concrete","Concrete","Chemical Resistance","DC4","Low Carbon","More environmentally friendly than a traditional system, almost 40% less carbon emitted during the concrete casting process","Safety","Significant reduction in health and safety risks associated with using precast concrete","Cost Effective","Greater cost savings associated with using precast concrete over a traditional system","N/A","N/A","Quick and easy installation","No concrete backfill required, in accordance with ‘Sewers for Adoption’ 7th edition","N/A","N/A","N/A",,"Concrete, Drainage, Precast",,,68.75,
46111,"Precast Concrete Pipes & Manholes","3. Civils & Landscaping","Concrete Pipe and Rings","FP McCann Ltd","PRE RING 1500X750 S4 WW",,"6123","P10 Man Ring 1500x0750mm Wide Wall S4","Concrete Drainage","n/a",,"Precast Concrete Wide Wall Manhole Ring","n/a","Grey","Precast Concrete","Concrete","Chemical Resistance","DC4","Low Carbon","More environmentally friendly than a traditional system, almost 40% less carbon emitted during the concrete casting process","Safety","Significant reduction in health and safety risks associated with using precast concrete","Cost Effective","Greater cost savings associated with using precast concrete over a traditional system","N/A","N/A","Quick and easy installation","No concrete backfill required, in accordance with ‘Sewers for Adoption’ 7th edition","N/A","N/A","N/A",,"Concrete, Drainage, Precast",,,68.75,
46111,"Precast Concrete Pipes & Manholes","3. Civils & Landscaping","Concrete Pipe and Rings","FP McCann Ltd","PRE RING 1800X1000S4 WW",,"6056","P10 Man Ring 1800x1000mm SR4  Wide Wall","Concrete Drainage","n/a",,"Precast Concrete Wide Wall Manhole Ring","n/a","Grey","Precast Concrete","Concrete","Chemical Resistance","DC4","Low Carbon","More environmentally friendly than a traditional system, almost 40% less carbon emitted during the concrete casting process","Safety","Significant reduction in health and safety risks associated with using precast concrete","Cost Effective","Greater cost savings associated with using precast concrete over a traditional system","N/A","N/A","Quick and easy installation","No concrete backfill required, in accordance with ‘Sewers for Adoption’ 7th edition","N/A","N/A","N/A",,"Concrete, Drainage, Precast",,,68.75,
46111,"Precast Concrete Pipes & Manholes","3. Civils & Landscaping","Concrete Pipe and Rings","FP McCann Ltd","PRE RING 1800X0500S4 WW",,"6054","P10 Man Ring 1800x0500mm SR4  Wide Wall","Concrete Drainage","n/a",,"Precast Concrete Wide Wall Manhole Ring","n/a","Grey","Precast Concrete","Concrete","Chemical Resistance","DC4","Low Carbon","More environmentally friendly than a traditional system, almost 40% less carbon emitted during the concrete casting process","Safety","Significant reduction in health and safety risks associated with using precast concrete","Cost Effective","Greater cost savings associated with using precast concrete over a traditional system","N/A","N/A","Quick and easy installation","No concrete backfill required, in accordance with ‘Sewers for Adoption’ 7th edition","N/A","N/A","N/A",,"Concrete, Drainage, Precast",,,68.75,
46111,"Precast Concrete Pipes & Manholes","3. Civils & Landscaping","Concrete Pipe and Rings","FP McCann Ltd","PRE RING 1800X0750S4 WW",,"6055","P10 Man Ring 1800x0750mm SR4  Wide Wall","Concrete Drainage","n/a",,"Precast Concrete Wide Wall Manhole Ring","n/a","Grey","Precast Concrete","Concrete","Chemical Resistance","DC4","Low Carbon","More environmentally friendly than a traditional system, almost 40% less carbon emitted during the concrete casting process","Safety","Significant reduction in health and safety risks associated with using precast concrete","Cost Effective","Greater cost savings associated with using precast concrete over a traditional system","N/A","N/A","Quick and easy installation","No concrete backfill required, in accordance with ‘Sewers for Adoption’ 7th edition","N/A","N/A","N/A",,"Concrete, Drainage, Precast",,,68.75,
46111,"Precast Concrete Pipes & Manholes","3. Civils & Landscaping","Concrete Pipe and Rings","FP McCann Ltd","PRE RING 1800X1000 DS WW",,"6053","P10 Man Ring 1800x1000mm Wide Wall D/STEP","Concrete Drainage","n/a",,"Precast Concrete Wide Wall Manhole Ring","n/a","Grey","Precast Concrete","Concrete","Chemical Resistance","DC4","Low Carbon","More environmentally friendly than a traditional system, almost 40% less carbon emitted during the concrete casting process","Safety","Significant reduction in health and safety risks associated with using precast concrete","Cost Effective","Greater cost savings associated with using precast concrete over a traditional system","N/A","N/A","Quick and easy installation","No concrete backfill required, in accordance with ‘Sewers for Adoption’ 7th edition","N/A","N/A","N/A",,"Concrete, Drainage, Precast",,,68.75,"MCCANN-CR-1800X1000-4-RUNGDOUBLE-STEP-WW.jpg"
46111,"Precast Concrete Pipes & Manholes","3. Civils & Landscaping","Concrete Pipe and Rings","FP McCann Ltd","PRE RING 1800X500 DS WW",,"6051","P10 Man Ring 1800x0500mm Wide Wall D/STEP","Concrete Drainage","n/a",,"Precast Concrete Wide Wall Manhole Ring","n/a","Grey","Precast Concrete","Concrete","Chemical Resistance","DC4","Low Carbon","More environmentally friendly than a traditional system, almost 40% less carbon emitted during the concrete casting process","Safety","Significant reduction in health and safety risks associated with using precast concrete","Cost Effective","Greater cost savings associated with using precast concrete over a traditional system","N/A","N/A","Quick and easy installation","No concrete backfill required, in accordance with ‘Sewers for Adoption’ 7th edition","N/A","N/A","N/A",,"Concrete, Drainage, Precast",,,68.75,"MCCANN-CR-1800X500-2-RUNGDOUBLE-STEP-WW.jpg"
46111,"Precast Concrete Pipes & Manholes","3. Civils & Landscaping","Concrete Pipe and Rings","FP McCann Ltd","PRE RING 1800X750 DS WW",,"6052","P10 Man Ring 1800x0750mm Wide Wall D/STEP","Concrete Drainage","n/a",,"Precast Concrete Wide Wall Manhole Ring","n/a","Grey","Precast Concrete","Concrete","Chemical Resistance","DC4","Low Carbon","More environmentally friendly than a traditional system, almost 40% less carbon emitted during the concrete casting process","Safety","Significant reduction in health and safety risks associated with using precast concrete","Cost Effective","Greater cost savings associated with using precast concrete over a traditional system","N/A","N/A","Quick and easy installation","No concrete backfill required, in accordance with ‘Sewers for Adoption’ 7th edition","N/A","N/A","N/A",,"Concrete, Drainage, Precast",,,68.75,"MCCANN-CR-1800X750-3-RUNGDOUBLE-STEP-WW.jpg"
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE HB 150T-3000",,"PRE HB 150T-3000","150 x 110 T Beam 3000 Long","Concrete Flooring",,,"Precast Concrete Beam & Block",,"Grey","Precast Concrete","Concrete",,"Precast, prestressed concrete",,"150mm and 225mm deep concrete beams available",,"Spans of up to 7 metres can be achieved depending on load conditions",,"Concrete block and poly panel solutions available",,,,,,,,,"Concrete, Flooring, Precast",,,0,"PRE-HB-150T-3000.jpg"
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE HB 150T-3600",,"PRE HB 150T-3600","150 x 110 T Beam 3600 Long","Concrete Flooring",,,"Precast Concrete Beam & Block",,"Grey","Precast Concrete","Concrete",,"Precast, prestressed concrete",,"150mm and 225mm deep concrete beams available",,"Spans of up to 7 metres can be achieved depending on load conditions",,"Concrete block and poly panel solutions available",,,,,,,,,"Concrete, Flooring, Precast",,,0,
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE HB 150T-4200",,"PRE HB 150T-4200","150 x 110 T Beam 4200 Long","Concrete Flooring",,,"Precast Concrete Beam & Block",,"Grey","Precast Concrete","Concrete",,"Precast, prestressed concrete",,"150mm and 225mm deep concrete beams available",,"Spans of up to 7 metres can be achieved depending on load conditions",,"Concrete block and poly panel solutions available",,,,,,,,,"Concrete, Flooring, Precast",,,0,
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE HB 150T-4800",,"PRE HB 150T-4800","150 x 110 T Beam 4800 Long","Concrete Flooring",,,"Precast Concrete Beam & Block",,"Grey","Precast Concrete","Concrete",,"Precast, prestressed concrete",,"150mm and 225mm deep concrete beams available",,"Spans of up to 7 metres can be achieved depending on load conditions",,"Concrete block and poly panel solutions available",,,,,,,,,"Concrete, Flooring, Precast",,,0,
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP HDSLP305LW",,"PRE FP HDSLP305LW","10' Heavy Duty Slotted Posts LW","Concrete Fencing",,,"Precast Concrete Slotted Post",,"Grey","Precast Concrete","Concrete",,"Suitable for timber fence panels",,"Full length slots to enable stepping on uneven ground",,,,,,,,,,,,,"Concrete, Fencing, Precast",,,0,
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP HDSLP335LW",,"PRE FP HDSLP335LW","11' Heavy Duty Slotted Post LW","Concrete Fencing",,,"Precast Concrete Slotted Post",,"Grey","Precast Concrete","Concrete",,"Suitable for timber fence panels",,"Full length slots to enable stepping on uneven ground",,,,,,,,,,,,,"Concrete, Fencing, Precast",,,0,
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP HDSLP366LW",,"PRE FP HDSLP366LW","12' Heavy Duty Slotted Post LW","Concrete Fencing",,,"Precast Concrete Slotted Post",,"Grey","Precast Concrete","Concrete",,"Suitable for timber fence panels",,"Full length slots to enable stepping on uneven ground",,,,,,,,,,,,,"Concrete, Fencing, Precast",,,0,
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP HDSLPE305LW",,"PRE FP HDSLPE305LW","10' Heavy Duty Slotted End Post LW","Concrete Fencing",,,"Precast Concrete Slotted Post",,"Grey","Precast Concrete","Concrete",,"Suitable for timber fence panels",,"Full length slots to enable stepping on uneven ground",,,,,,,,,,,,,"Concrete, Fencing, Precast",,,0,
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP HDSLPC 335 LW",,"PRE FP HDSLPC 335 LW","11' Heavy Duty Slotted Corner Post LW","Concrete Fencing",,,"Precast Concrete Slotted Post",,"Grey","Precast Concrete","Concrete",,"Suitable for timber fence panels",,"Full length slots to enable stepping on uneven ground",,,,,,,,,,,,,"Concrete, Fencing, Precast",,,0,
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP HDSLPC305LW",,"PRE FP HDSLPC305LW","10' Heavy Duty Slotted Corner Post LW","Concrete Fencing",,,"Precast Concrete Slotted Post",,"Grey","Precast Concrete","Concrete",,"Suitable for timber fence panels",,"Full length slots to enable stepping on uneven ground",,,,,,,,,,,,,"Concrete, Fencing, Precast",,,0,
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP HDSLPC366LW",,"PRE FP HDSLPC366LW","12' Heavy Duty Slotted Corner Post LW","Concrete Fencing",,,"Precast Concrete Slotted Post",,"Grey","Precast Concrete","Concrete",,"Suitable for timber fence panels",,"Full length slots to enable stepping on uneven ground",,,,,,,,,,,,,"Concrete, Fencing, Precast",,,0,
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP GBP150LW",,"PRE FP GBP150LW","6"" Plain Gravel Board LW","Concrete Fencing",,,"Precast Concrete Gravel Board",,"Grey","Precast Concrete","Concrete",,"Durable alternative to wood",,"Rot and maintenance-free",,"Quick and easy to install",,"Precast concrete with the appearance of real timber",,,,,,,,,"Concrete, Fencing, Precast",,,0,
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP GBP305LW SD",,"PRE FP GBP305LW SD","12"" Plain Gravel Board LW Semi Dry","Concrete Fencing",,,"Precast Concrete Gravel Board",,"Grey","Precast Concrete","Concrete",,"Durable alternative to wood",,"Rot and maintenance-free",,"Quick and easy to install",,"Precast concrete with the appearance of real timber",,,,,,,,,"Concrete, Fencing, Precast",,,0,
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP GBR150LW",,"PRE FP GBR150LW","6"" Recessed Gravel Board LW","Concrete Fencing",,,"Precast Concrete Gravel Board",,"Grey","Precast Concrete","Concrete",,"Durable alternative to wood",,"Rot and maintenance-free",,"Quick and easy to install",,"Precast concrete with the appearance of real timber",,,,,,,,,"Concrete, Fencing, Precast",,,0,
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP GBR305LW",,"PRE FP GBR305LW","12"" Recessed Gravel Board LW","Concrete Fencing",,,"Precast Concrete Gravel Board",,"Grey","Precast Concrete","Concrete",,"Durable alternative to wood",,"Rot and maintenance-free",,"Quick and easy to install",,"Precast concrete with the appearance of real timber",,,,,,,,,"Concrete, Fencing, Precast",,,0,"PRE-FP-GBR305LW.jpg"
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP GBRF305WCLWHP",,"PRE FP GBRF305WCLWHP","12'' Rock Faced G/B WC HP LW","Concrete Fencing",,,"Precast Concrete Gravel Board",,"Grey","Precast Concrete","Concrete",,"Durable alternative to wood",,"Rot and maintenance-free",,"Quick and easy to install",,"Precast concrete with the appearance of real timber",,,,,,,,,"Concrete, Fencing, Precast",,,0,
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP GBP150",,"PRE FP GBP150","6"" Plain Gravel Board","Concrete Fencing",,,"Precast Concrete Gravel Board",,"Grey","Precast Concrete","Concrete",,"Durable alternative to wood",,"Rot and maintenance-free",,"Quick and easy to install",,"Precast concrete with the appearance of real timber",,,,,,,,,"Concrete, Fencing, Precast",,,0,"PRE-FP-GBP150.jpg"
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP GBP305",,"PRE FP GBP305","12"" Plain Gravel Board","Concrete Fencing",,,"Precast Concrete Gravel Board",,"Grey","Precast Concrete","Concrete",,"Durable alternative to wood",,"Rot and maintenance-free",,"Quick and easy to install",,"Precast concrete with the appearance of real timber",,,,,,,,,"Concrete, Fencing, Precast",,,0,"PRE-FP-GBP305.jpg"
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP GBR150",,"PRE FP GBR150","6"" Recessed Gravel Board","Concrete Fencing",,,"Precast Concrete Gravel Board",,"Grey","Precast Concrete","Concrete",,"Durable alternative to wood",,"Rot and maintenance-free",,"Quick and easy to install",,"Precast concrete with the appearance of real timber",,,,,,,,,"Concrete, Fencing, Precast",,,0,"PRE-FP-GBR150.jpg"
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP GBR305",,"PRE FP GBR305","12"" Recessed Gravel Board","Concrete Fencing",,,"Precast Concrete Gravel Board",,"Grey","Precast Concrete","Concrete",,"Durable alternative to wood",,"Rot and maintenance-free",,"Quick and easy to install",,"Precast concrete with the appearance of real timber",,,,,,,,,"Concrete, Fencing, Precast",,,0,
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP GBRF305WCHP",,"PRE FP GBRF305WCHP","12"" Rockfaced G/B WC High Profile","Concrete Fencing",,,"Precast Concrete Gravel Board",,"Grey","Precast Concrete","Concrete",,"Durable alternative to wood",,"Rot and maintenance-free",,"Quick and easy to install",,"Precast concrete with the appearance of real timber",,,,,,,,,"Concrete, Fencing, Precast",,,0,"PRE-FP-GBRF305WCHP.jpg"
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP GB2885PLW",,"PRE FP GB2885PLW","2.885 Metre Gravel Board LW","Concrete Fencing",,,"Precast Concrete Gravel Board",,"Grey","Precast Concrete","Concrete",,"Durable alternative to wood",,"Rot and maintenance-free",,"Quick and easy to install",,"Precast concrete with the appearance of real timber",,,,,,,,,"Concrete, Fencing, Precast",,,0,
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP GB300PLW",,"PRE FP GB300PLW","3.0 Metre Gravel Board LW","Concrete Fencing",,,"Precast Concrete Gravel Board",,"Grey","Precast Concrete","Concrete",,"Durable alternative to wood",,"Rot and maintenance-free",,"Quick and easy to install",,"Precast concrete with the appearance of real timber",,,,,,,,,"Concrete, Fencing, Precast",,,0,
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP GB240P",,"PRE FP GB240P","2.4 Metre Gravel Board","Concrete Fencing",,,"Precast Concrete Gravel Board",,"Grey","Precast Concrete","Concrete",,"Durable alternative to wood",,"Rot and maintenance-free",,"Quick and easy to install",,"Precast concrete with the appearance of real timber",,,,,,,,,"Concrete, Fencing, Precast",,,0,
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP GB259P",,"PRE FP GB259P","2.59 Metre Gravel Board","Concrete Fencing",,,"Precast Concrete Gravel Board",,"Grey","Precast Concrete","Concrete",,"Durable alternative to wood",,"Rot and maintenance-free",,"Quick and easy to install",,"Precast concrete with the appearance of real timber",,,,,,,,,"Concrete, Fencing, Precast",,,0,
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP GB270P",,"PRE FP GB270P","2.7 Metre Gravel Board","Concrete Fencing",,,"Precast Concrete Gravel Board",,"Grey","Precast Concrete","Concrete",,"Durable alternative to wood",,"Rot and maintenance-free",,"Quick and easy to install",,"Precast concrete with the appearance of real timber",,,,,,,,,"Concrete, Fencing, Precast",,,0,
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP GB2885P",,"PRE FP GB2885P","2.885 Metre Gravel Board","Concrete Fencing",,,"Precast Concrete Gravel Board",,"Grey","Precast Concrete","Concrete",,"Durable alternative to wood",,"Rot and maintenance-free",,"Quick and easy to install",,"Precast concrete with the appearance of real timber",,,,,,,,,"Concrete, Fencing, Precast",,,0,"PRE-FP-GB2885P.jpg"
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP GB300P",,"PRE FP GB300P","3.0 Metre Gravel Board","Concrete Fencing",,,"Precast Concrete Gravel Board",,"Grey","Precast Concrete","Concrete",,"Durable alternative to wood",,"Rot and maintenance-free",,"Quick and easy to install",,"Precast concrete with the appearance of real timber",,,,,,,,,"Concrete, Fencing, Precast",,,0,
46285,"Concrete Lintels, Padstones, Floor Beams, Fencing and Walling","1. General Building","Concrete Lintels","FP McCann Ltd","PRE FP MOR275DBLW",,"PRE FP MOR275DBLW","9' MORTICED POST DROP BOTTOM LW","Concrete Fencing",,,"Precast Concrete Morticed Post",,"Grey","Precast Concrete","Concrete",,"Suitable for closeboard fencing using rails and feather edge boards",,"Consistent high quality",,,,,,,,,,,,,"Concrete, Fencing, Precast",,,0,
